ID,Year,M,D,H,1,2,sum,sump
0131-002,2018,9,20,15,1011,1152,2163,2058
0131-002,2018,9,20,16,1060,1269,2329,2163
0131-002,2018,9,20,17,994,1170,2164,2329
0131-002,2018,9,20,18,1142,1442,2584,2164
0131-002,2018,9,20,19,1053,1164,2217,2584
0131-002,2018,9,20,20,693,808,1501,2217
0131-002,2018,9,20,21,534,669,1203,1501
0131-002,2018,9,20,22,469,484,953,1203
0131-002,2018,9,20,23,284,316,600,953
0131-002,2018,9,20,24,199,217,416,600
0131-002,2018,9,21,1,159,170,329,416
0131-002,2018,9,21,2,114,98,212,329
0131-002,2018,9,21,3,83,93,176,212
0131-002,2018,9,21,4,64,108,172,176
0131-002,2018,9,21,5,119,131,250,172
0131-002,2018,9,21,6,257,214,471,250
0131-002,2018,9,21,7,610,466,1076,471
0131-002,2018,9,21,8,1269,1129,2398,1076
0131-002,2018,9,21,9,1209,1245,2454,2398
0131-002,2018,9,21,10,773,1083,1856,2454
0131-002,2018,9,21,11,866,1133,1999,1856
0131-002,2018,9,21,12,809,1112,1921,1999
0131-002,2018,9,21,13,736,991,1727,1921
0131-002,2018,9,21,14,950,1113,2063,1727
0131-002,2018,9,21,15,913,1147,2060,2063
0131-002,2018,9,21,16,1097,1250,2347,2060
0131-002,2018,9,21,17,1028,1263,2291,2347
0131-002,2018,9,21,18,1149,1175,2324,2291
0131-002,2018,9,21,19,990,888,1878,2324
0131-002,2018,9,21,20,640,736,1376,1878
0131-002,2018,9,21,21,483,629,1112,1376
0131-002,2018,9,21,22,387,427,814,1112
0131-002,2018,9,21,23,343,355,698,814
0131-002,2018,9,21,24,207,221,428,698
0131-002,2018,9,22,1,163,197,360,428
0131-002,2018,9,22,2,120,135,255,360
0131-002,2018,9,22,3,99,98,197,255
0131-002,2018,9,22,4,97,130,227,197
0131-002,2018,9,22,5,115,171,286,227
0131-002,2018,9,22,6,210,249,459,286
0131-002,2018,9,22,7,416,350,766,459
0131-002,2018,9,22,8,626,592,1218,766
0131-002,2018,9,22,9,675,709,1384,1218
0131-002,2018,9,22,10,603,825,1428,1384
0131-002,2018,9,22,11,808,787,1595,1428
0131-002,2018,9,22,12,782,716,1498,1595
0131-002,2018,9,22,13,829,719,1548,1498
0131-002,2018,9,22,14,767,707,1474,1548
0131-002,2018,9,22,15,756,708,1464,1474
0131-002,2018,9,22,16,788,738,1526,1464
0131-002,2018,9,22,17,683,731,1414,1526
0131-002,2018,9,22,18,640,672,1312,1414
0131-002,2018,9,22,19,554,564,1118,1312
0131-002,2018,9,22,20,520,446,966,1118
0131-002,2018,9,22,21,345,432,777,966
0131-002,2018,9,22,22,271,321,592,777
0131-002,2018,9,22,23,234,278,512,592
0131-002,2018,9,22,24,160,201,361,512
0131-002,2018,9,23,1,128,144,272,361
0131-002,2018,9,23,2,109,129,238,272
0131-002,2018,9,23,3,75,94,169,238
0131-002,2018,9,23,4,64,93,157,169
0131-002,2018,9,23,5,52,133,185,157
0131-002,2018,9,23,6,121,180,301,185
0131-002,2018,9,23,7,196,273,469,301
0131-002,2018,9,23,8,223,372,595,469
0131-002,2018,9,23,9,337,499,836,595
0131-002,2018,9,23,10,452,528,980,836
0131-002,2018,9,23,11,528,555,1083,980
0131-002,2018,9,23,12,530,545,1075,1083
0131-002,2018,9,23,13,526,528,1054,1075
0131-002,2018,9,23,14,491,550,1041,1054
0131-002,2018,9,23,15,474,506,980,1041
0131-002,2018,9,23,16,491,526,1017,980
0131-002,2018,9,23,17,460,511,971,1017
0131-002,2018,9,23,18,437,442,879,971
0131-002,2018,9,23,19,373,400,773,879
0131-002,2018,9,23,20,358,330,688,773
0131-002,2018,9,23,21,286,336,622,688
0131-002,2018,9,23,22,226,242,468,622
0131-002,2018,9,23,23,141,155,296,468
0131-002,2018,9,23,24,106,131,237,296
0131-002,2018,9,24,1,86,87,173,237
0131-002,2018,9,24,2,54,60,114,173
0131-002,2018,9,24,3,46,43,89,114
0131-002,2018,9,24,4,43,50,93,89
0131-002,2018,9,24,5,33,58,91,93
0131-002,2018,9,24,6,74,103,177,91
0131-002,2018,9,24,7,219,230,449,177
0131-002,2018,9,24,8,398,399,797,449
0131-002,2018,9,24,9,352,438,790,797
0131-002,2018,9,24,10,395,595,990,790
0131-002,2018,9,24,11,639,798,1437,990
0131-002,2018,9,24,12,935,1006,1941,1437
0131-002,2018,9,24,13,913,1030,1943,1941
0131-002,2018,9,24,14,957,1136,2093,1943
0131-002,2018,9,24,15,917,997,1914,2093
0131-002,2018,9,24,16,1222,881,2103,1914
0131-002,2018,9,24,17,945,862,1807,2103
0131-002,2018,9,24,18,902,916,1818,1807
0131-002,2018,9,24,19,882,731,1613,1818
0131-002,2018,9,24,20,900,544,1444,1613
0131-002,2018,9,24,21,658,523,1181,1444
0131-002,2018,9,24,22,814,384,1198,1181
0131-002,2018,9,24,23,707,250,957,1198
0131-002,2018,9,24,24,454,145,599,957
0131-002,2018,9,25,1,253,138,391,599
0131-002,2018,9,25,2,176,73,249,391
0131-002,2018,9,25,3,96,51,147,249
0131-002,2018,9,25,4,73,37,110,147
0131-002,2018,9,25,5,49,63,112,110
0131-002,2018,9,25,6,80,63,143,112
0131-002,2018,9,25,7,165,130,295,143
0131-002,2018,9,25,8,214,245,459,295
0131-002,2018,9,25,9,245,297,542,459
0131-002,2018,9,25,10,347,379,726,542
0131-002,2018,9,25,11,442,504,946,726
0131-002,2018,9,25,12,615,569,1184,946
0131-002,2018,9,25,13,646,543,1189,1184
0131-002,2018,9,25,14,705,550,1255,1189
0131-002,2018,9,25,15,1017,624,1641,1255
0131-002,2018,9,25,16,1015,659,1674,1641
0131-002,2018,9,25,17,1020,650,1670,1674
0131-002,2018,9,25,18,1053,662,1715,1670
0131-002,2018,9,25,19,953,580,1533,1715
0131-002,2018,9,25,20,960,571,1531,1533
0131-002,2018,9,25,21,642,456,1098,1531
0131-002,2018,9,25,22,699,380,1079,1098
0131-002,2018,9,25,23,565,285,850,1079
0131-002,2018,9,25,24,458,184,642,850
0131-002,2018,9,26,1,308,118,426,642
0131-002,2018,9,26,2,263,97,360,426
0131-002,2018,9,26,3,96,81,177,360
0131-002,2018,9,26,4,80,66,146,177
0131-002,2018,9,26,5,88,72,160,146
0131-002,2018,9,26,6,122,121,243,160
0131-002,2018,9,26,7,218,202,420,243
0131-002,2018,9,26,8,359,369,728,420
0131-002,2018,9,26,9,363,387,750,728
0131-002,2018,9,26,10,413,467,880,750
0131-002,2018,9,26,11,516,539,1055,880
0131-002,2018,9,26,12,557,598,1155,1055
0131-002,2018,9,26,13,596,597,1193,1155
0131-002,2018,9,26,14,601,635,1236,1193
0131-002,2018,9,26,15,660,673,1333,1236
0131-002,2018,9,26,16,666,698,1364,1333
0131-002,2018,9,26,17,612,681,1293,1364
0131-002,2018,9,26,18,672,681,1353,1293
0131-002,2018,9,26,19,654,567,1221,1353
0131-002,2018,9,26,20,510,460,970,1221
0131-002,2018,9,26,21,467,441,908,970
0131-002,2018,9,26,22,374,324,698,908
0131-002,2018,9,26,23,267,206,473,698
0131-002,2018,9,26,24,191,144,335,473
0131-002,2018,9,27,1,133,96,229,335
0131-002,2018,9,27,2,80,60,140,229
0131-002,2018,9,27,3,66,61,127,140
0131-002,2018,9,27,4,55,79,134,127
0131-002,2018,9,27,5,109,113,222,134
0131-002,2018,9,27,6,355,228,583,222
0131-002,2018,9,27,7,720,474,1194,583
0131-002,2018,9,27,8,1462,918,2380,1194
0131-002,2018,9,27,9,1185,938,2123,2380
0131-002,2018,9,27,10,804,916,1720,2123
0131-002,2018,9,27,11,800,956,1756,1720
0131-002,2018,9,27,12,768,868,1636,1756
0131-002,2018,9,27,13,662,817,1479,1636
0131-002,2018,9,27,14,765,841,1606,1479
0131-002,2018,9,27,15,848,931,1779,1606
0131-002,2018,9,27,16,836,872,1708,1779
0131-002,2018,9,27,17,812,955,1767,1708
0131-002,2018,9,27,18,1020,1116,2136,1767
0131-002,2018,9,27,19,907,1019,1926,2136
0131-002,2018,9,27,20,635,724,1359,1926
0131-002,2018,9,27,21,463,585,1048,1359
0131-002,2018,9,27,22,359,399,758,1048
0131-002,2018,9,27,23,255,293,548,758
0131-002,2018,9,27,24,180,154,334,548
0131-002,2018,9,28,1,115,108,223,334
0131-002,2018,9,28,2,83,97,180,223
0131-002,2018,9,28,3,58,70,128,180
0131-002,2018,9,28,4,70,74,144,128
0131-002,2018,9,28,5,121,130,251,144
0131-002,2018,9,28,6,343,240,583,251
0131-002,2018,9,28,7,783,464,1247,583
0131-002,2018,9,28,8,1381,955,2336,1247
0131-002,2018,9,28,9,1210,1055,2265,2336
0131-002,2018,9,28,10,859,921,1780,2265
0131-002,2018,9,28,11,851,1026,1877,1780
0131-002,2018,9,28,12,752,998,1750,1877
0131-002,2018,9,28,13,705,880,1585,1750
0131-002,2018,9,28,14,850,956,1806,1585
0131-002,2018,9,28,15,877,1030,1907,1806
0131-002,2018,9,28,16,895,1022,1917,1907
0131-002,2018,9,28,17,852,1023,1875,1917
0131-002,2018,9,28,18,1043,1347,2390,1875
0131-002,2018,9,28,19,1121,1159,2280,2390
0131-002,2018,9,28,20,735,894,1629,2280
0131-002,2018,9,28,21,507,660,1167,1629
0131-002,2018,9,28,22,396,426,822,1167
0131-002,2018,9,28,23,270,317,587,822
0131-002,2018,9,28,24,203,193,396,587
0131-002,2018,9,29,1,178,180,358,396
0131-002,2018,9,29,2,101,127,228,358
0131-002,2018,9,29,3,106,100,206,228
0131-002,2018,9,29,4,97,96,193,206
0131-002,2018,9,29,5,123,134,257,193
0131-002,2018,9,29,6,309,221,530,257
0131-002,2018,9,29,7,560,405,965,530
0131-002,2018,9,29,8,803,625,1428,965
0131-002,2018,9,29,9,784,757,1541,1428
0131-002,2018,9,29,10,679,808,1487,1541
0131-002,2018,9,29,11,657,837,1494,1487
0131-002,2018,9,29,12,744,757,1501,1494
0131-002,2018,9,29,13,685,754,1439,1501
0131-002,2018,9,29,14,783,748,1531,1439
0131-002,2018,9,29,15,673,787,1460,1531
0131-002,2018,9,29,16,721,781,1502,1460
0131-002,2018,9,29,17,772,823,1595,1502
0131-002,2018,9,29,18,843,980,1823,1595
0131-002,2018,9,29,19,795,815,1610,1823
0131-002,2018,9,29,20,592,589,1181,1610
0131-002,2018,9,29,21,454,469,923,1181
0131-002,2018,9,29,22,330,350,680,923
0131-002,2018,9,29,23,248,261,509,680
0131-002,2018,9,29,24,177,197,374,509
0131-002,2018,9,30,1,119,129,248,374
0131-002,2018,9,30,2,97,112,209,248
0131-002,2018,9,30,3,70,66,136,209
0131-002,2018,9,30,4,69,68,137,136
0131-002,2018,9,30,5,88,101,189,137
0131-002,2018,9,30,6,194,125,319,189
0131-002,2018,9,30,7,297,237,534,319
0131-002,2018,9,30,8,333,344,677,534
0131-002,2018,9,30,9,363,428,791,677
0131-002,2018,9,30,10,420,521,941,791
0131-002,2018,9,30,11,505,586,1091,941
0131-002,2018,9,30,12,567,531,1098,1091
0131-002,2018,9,30,13,562,555,1117,1098
0131-002,2018,9,30,14,578,636,1214,1117
0131-002,2018,9,30,15,579,630,1209,1214
0131-002,2018,9,30,16,674,714,1388,1209
0131-002,2018,9,30,17,710,710,1420,1388
0131-002,2018,9,30,18,678,738,1416,1420
0131-002,2018,9,30,19,699,625,1324,1416
0131-002,2018,9,30,20,541,498,1039,1324
0131-002,2018,9,30,21,457,425,882,1039
0131-002,2018,9,30,22,376,313,689,882
0131-002,2018,9,30,23,266,203,469,689
0131-002,2018,9,30,24,168,133,301,469
0131-002,2018,10,1,1,101,99,200,301
0131-002,2018,10,1,2,56,66,122,200
0131-002,2018,10,1,3,51,40,91,122
0131-002,2018,10,1,4,38,62,100,91
0131-002,2018,10,1,5,119,109,228,100
0131-002,2018,10,1,6,393,234,627,228
0131-002,2018,10,1,7,741,554,1295,627
0131-002,2018,10,1,8,1571,1125,2696,1295
0131-002,2018,10,1,9,1294,1171,2465,2696
0131-002,2018,10,1,10,941,948,1889,2465
0131-002,2018,10,1,11,796,1014,1810,1889
0131-002,2018,10,1,12,751,911,1662,1810
0131-002,2018,10,1,13,689,842,1531,1662
0131-002,2018,10,1,14,785,988,1773,1531
0131-002,2018,10,1,15,877,980,1857,1773
0131-002,2018,10,1,16,844,927,1771,1857
0131-002,2018,10,1,17,849,1049,1898,1771
0131-002,2018,10,1,18,997,1170,2167,1898
0131-002,2018,10,1,19,1007,1153,2160,2167
0131-002,2018,10,1,20,599,816,1415,2160
0131-002,2018,10,1,21,490,606,1096,1415
0131-002,2018,10,1,22,384,409,793,1096
0131-002,2018,10,1,23,238,262,500,793
0131-002,2018,10,1,24,162,181,343,500
0131-002,2018,10,2,1,122,116,238,343
0131-002,2018,10,2,2,85,81,166,238
0131-002,2018,10,2,3,56,80,136,166
0131-002,2018,10,2,4,61,79,140,136
0131-002,2018,10,2,5,133,120,253,140
0131-002,2018,10,2,6,315,227,542,253
0131-002,2018,10,2,7,730,468,1198,542
0131-002,2018,10,2,8,1479,984,2463,1198
0131-002,2018,10,2,9,1244,1095,2339,2463
0131-002,2018,10,2,10,898,1002,1900,2339
0131-002,2018,10,2,11,909,1035,1944,1900
0131-002,2018,10,2,12,794,893,1687,1944
0131-002,2018,10,2,13,780,864,1644,1687
0131-002,2018,10,2,14,907,933,1840,1644
0131-002,2018,10,2,15,977,1065,2042,1840
0131-002,2018,10,2,16,947,1124,2071,2042
0131-002,2018,10,2,17,911,1055,1966,2071
0131-002,2018,10,2,18,1164,1359,2523,1966
0131-002,2018,10,2,19,1065,1288,2353,2523
0131-002,2018,10,2,20,792,867,1659,2353
0131-002,2018,10,2,21,556,702,1258,1659
0131-002,2018,10,2,22,439,456,895,1258
0131-002,2018,10,2,23,290,298,588,895
0131-002,2018,10,2,24,188,205,393,588
0131-002,2018,10,3,1,131,163,294,393
0131-002,2018,10,3,2,118,99,217,294
0131-002,2018,10,3,3,70,76,146,217
0131-002,2018,10,3,4,79,91,170,146
0131-002,2018,10,3,5,153,122,275,170
0131-002,2018,10,3,6,318,190,508,275
0131-002,2018,10,3,7,523,390,913,508
0131-002,2018,10,3,8,833,620,1453,913
0131-002,2018,10,3,9,689,644,1333,1453
0131-002,2018,10,3,10,650,715,1365,1333
0131-002,2018,10,3,11,680,697,1377,1365
0131-002,2018,10,3,12,724,747,1471,1377
0131-002,2018,10,3,13,595,692,1287,1471
0131-002,2018,10,3,14,623,693,1316,1287
0131-002,2018,10,3,15,679,744,1423,1316
0131-002,2018,10,3,16,709,805,1514,1423
0131-002,2018,10,3,17,734,863,1597,1514
0131-002,2018,10,3,18,837,935,1772,1597
0131-002,2018,10,3,19,757,770,1527,1772
0131-002,2018,10,3,20,517,649,1166,1527
0131-002,2018,10,3,21,396,489,885,1166
0131-002,2018,10,3,22,358,341,699,885
0131-002,2018,10,3,23,274,242,516,699
0131-002,2018,10,3,24,169,157,326,516
0131-002,2018,10,4,1,117,99,216,326
0131-002,2018,10,4,2,77,79,156,216
0131-002,2018,10,4,3,55,69,124,156
0131-002,2018,10,4,4,81,71,152,124
0131-002,2018,10,4,5,114,119,233,152
0131-002,2018,10,4,6,392,244,636,233
0131-002,2018,10,4,7,762,471,1233,636
0131-002,2018,10,4,8,1490,994,2484,1233
0131-002,2018,10,4,9,1330,1083,2413,2484
0131-002,2018,10,4,10,886,949,1835,2413
0131-002,2018,10,4,11,898,958,1856,1835
0131-002,2018,10,4,12,803,968,1771,1856
0131-002,2018,10,4,13,668,837,1505,1771
0131-002,2018,10,4,14,858,904,1762,1505
0131-002,2018,10,4,15,963,1053,2016,1762
0131-002,2018,10,4,16,913,1093,2006,2016
0131-002,2018,10,4,17,939,1132,2071,2006
0131-002,2018,10,4,18,1054,1192,2246,2071
0131-002,2018,10,4,19,1041,1142,2183,2246
0131-002,2018,10,4,20,721,851,1572,2183
0131-002,2018,10,4,21,505,627,1132,1572
0131-002,2018,10,4,22,420,450,870,1132
0131-002,2018,10,4,23,278,319,597,870
0131-002,2018,10,4,24,187,214,401,597
0131-002,2018,10,5,1,144,153,297,401
0131-002,2018,10,5,2,119,101,220,297
0131-002,2018,10,5,3,68,80,148,220
0131-002,2018,10,5,4,82,87,169,148
0131-002,2018,10,5,5,100,127,227,169
0131-002,2018,10,5,6,278,235,513,227
0131-002,2018,10,5,7,630,465,1095,513
0131-002,2018,10,5,8,1393,1004,2397,1095
0131-002,2018,10,5,9,1176,1339,2515,2397
0131-002,2018,10,5,10,765,948,1713,2515
0131-002,2018,10,5,11,777,942,1719,1713
0131-002,2018,10,5,12,752,909,1661,1719
0131-002,2018,10,5,13,656,915,1571,1661
0131-002,2018,10,5,14,765,955,1720,1571
0131-002,2018,10,5,15,886,987,1873,1720
0131-002,2018,10,5,16,836,1080,1916,1873
0131-002,2018,10,5,17,829,1066,1895,1916
0131-002,2018,10,5,18,984,1491,2475,1895
0131-002,2018,10,5,19,1127,1271,2398,2475
0131-002,2018,10,5,20,721,881,1602,2398
0131-002,2018,10,5,21,483,752,1235,1602
0131-002,2018,10,5,22,388,459,847,1235
0131-002,2018,10,5,23,253,273,526,847
0131-002,2018,10,5,24,175,175,350,526
0131-002,2018,10,6,1,144,128,272,350
0131-002,2018,10,6,2,85,113,198,272
0131-002,2018,10,6,3,76,87,163,198
0131-002,2018,10,6,4,72,69,141,163
0131-002,2018,10,6,5,67,104,171,141
0131-002,2018,10,6,6,193,146,339,171
0131-002,2018,10,6,7,253,297,550,339
0131-002,2018,10,6,8,499,498,997,550
0131-002,2018,10,6,9,544,737,1281,997
0131-002,2018,10,6,10,565,811,1376,1281
0131-002,2018,10,6,11,549,797,1346,1376
0131-002,2018,10,6,12,606,724,1330,1346
0131-002,2018,10,6,13,637,636,1273,1330
0131-002,2018,10,6,14,627,694,1321,1273
0131-002,2018,10,6,15,679,700,1379,1321
0131-002,2018,10,6,16,700,674,1374,1379
0131-002,2018,10,6,17,720,728,1448,1374
0131-002,2018,10,6,18,734,807,1541,1448
0131-002,2018,10,6,19,708,599,1307,1541
0131-002,2018,10,6,20,447,463,910,1307
0131-002,2018,10,6,21,399,386,785,910
0131-002,2018,10,6,22,297,296,593,785
0131-002,2018,10,6,23,220,222,442,593
0131-002,2018,10,6,24,177,176,353,442
0131-002,2018,10,7,1,123,150,273,353
0131-002,2018,10,7,2,117,87,204,273
0131-002,2018,10,7,3,88,77,165,204
0131-002,2018,10,7,4,92,74,166,165
0131-002,2018,10,7,5,75,83,158,166
0131-002,2018,10,7,6,175,135,310,158
0131-002,2018,10,7,7,289,235,524,310
0131-002,2018,10,7,8,442,392,834,524
0131-002,2018,10,7,9,397,528,925,834
0131-002,2018,10,7,10,462,521,983,925
0131-002,2018,10,7,11,533,587,1120,983
0131-002,2018,10,7,12,577,612,1189,1120
0131-002,2018,10,7,13,552,591,1143,1189
0131-002,2018,10,7,14,622,616,1238,1143
0131-002,2018,10,7,15,669,676,1345,1238
0131-002,2018,10,7,16,680,699,1379,1345
0131-002,2018,10,7,17,749,704,1453,1379
0131-002,2018,10,7,18,736,743,1479,1453
0131-002,2018,10,7,19,718,638,1356,1479
0131-002,2018,10,7,20,545,524,1069,1356
0131-002,2018,10,7,21,423,419,842,1069
0131-002,2018,10,7,22,390,294,684,842
0131-002,2018,10,7,23,283,214,497,684
0131-002,2018,10,7,24,176,137,313,497
0131-002,2018,10,8,1,108,87,195,313
0131-002,2018,10,8,2,68,62,130,195
0131-002,2018,10,8,3,52,60,112,130
0131-002,2018,10,8,4,68,67,135,112
0131-002,2018,10,8,5,149,105,254,135
0131-002,2018,10,8,6,352,235,587,254
0131-002,2018,10,8,7,869,504,1373,587
0131-002,2018,10,8,8,1650,916,2566,1373
0131-002,2018,10,8,9,1415,1001,2416,2566
0131-002,2018,10,8,10,974,873,1847,2416
0131-002,2018,10,8,11,934,942,1876,1847
0131-002,2018,10,8,12,873,943,1816,1876
0131-002,2018,10,8,13,761,857,1618,1816
0131-002,2018,10,8,14,856,841,1697,1618
0131-002,2018,10,8,15,842,1013,1855,1697
0131-002,2018,10,8,16,941,943,1884,1855
0131-002,2018,10,8,17,919,965,1884,1884
0131-002,2018,10,8,18,1076,1211,2287,1884
0131-002,2018,10,8,19,1072,1167,2239,2287
0131-002,2018,10,8,20,729,832,1561,2239
0131-002,2018,10,8,21,527,639,1166,1561
0131-002,2018,10,8,22,396,433,829,1166
0131-002,2018,10,8,23,305,316,621,829
0131-002,2018,10,8,24,185,189,374,621
0131-002,2018,10,9,1,120,159,279,374
0131-002,2018,10,9,2,101,110,211,279
0131-002,2018,10,9,3,76,84,160,211
0131-002,2018,10,9,4,79,100,179,160
0131-002,2018,10,9,5,120,128,248,179
0131-002,2018,10,9,6,317,198,515,248
0131-002,2018,10,9,7,509,380,889,515
0131-002,2018,10,9,8,762,635,1397,889
0131-002,2018,10,9,9,711,624,1335,1397
0131-002,2018,10,9,10,637,625,1262,1335
0131-002,2018,10,9,11,670,668,1338,1262
0131-002,2018,10,9,12,690,627,1317,1338
0131-002,2018,10,9,13,627,680,1307,1317
0131-002,2018,10,9,14,692,706,1398,1307
0131-002,2018,10,9,15,695,710,1405,1398
0131-002,2018,10,9,16,777,810,1587,1405
0131-002,2018,10,9,17,760,806,1566,1587
0131-002,2018,10,9,18,845,998,1843,1566
0131-002,2018,10,9,19,663,769,1432,1843
0131-002,2018,10,9,20,553,530,1083,1432
0131-002,2018,10,9,21,423,477,900,1083
0131-002,2018,10,9,22,318,333,651,900
0131-002,2018,10,9,23,229,206,435,651
0131-002,2018,10,9,24,137,135,272,435
0131-002,2018,10,10,1,103,129,232,272
0131-002,2018,10,10,2,57,82,139,232
0131-002,2018,10,10,3,56,60,116,139
0131-002,2018,10,10,4,68,58,126,116
0131-002,2018,10,10,5,108,115,223,126
0131-002,2018,10,10,6,382,227,609,223
0131-002,2018,10,10,7,767,494,1261,609
0131-002,2018,10,10,8,1438,998,2436,1261
0131-002,2018,10,10,9,1179,1091,2270,2436
0131-002,2018,10,10,10,908,921,1829,2270
0131-002,2018,10,10,11,907,936,1843,1829
0131-002,2018,10,10,12,798,895,1693,1843
0131-002,2018,10,10,13,709,801,1510,1693
0131-002,2018,10,10,14,851,908,1759,1510
0131-002,2018,10,10,15,920,975,1895,1759
0131-002,2018,10,10,16,890,962,1852,1895
0131-002,2018,10,10,17,893,957,1850,1852
0131-002,2018,10,10,18,977,1253,2230,1850
0131-002,2018,10,10,19,1031,1147,2178,2230
0131-002,2018,10,10,20,724,730,1454,2178
0131-002,2018,10,10,21,505,578,1083,1454
0131-002,2018,10,10,22,355,447,802,1083
0131-002,2018,10,10,23,322,293,615,802
0131-002,2018,10,10,24,158,195,353,615
0131-002,2018,10,11,1,150,133,283,353
0131-002,2018,10,11,2,94,91,185,283
0131-002,2018,10,11,3,60,71,131,185
0131-002,2018,10,11,4,70,111,181,131
0131-002,2018,10,11,5,122,124,246,181
0131-002,2018,10,11,6,323,250,573,246
0131-002,2018,10,11,7,721,490,1211,573
0131-002,2018,10,11,8,1554,947,2501,1211
0131-002,2018,10,11,9,1280,1060,2340,2501
0131-002,2018,10,11,10,935,922,1857,2340
0131-002,2018,10,11,11,972,950,1922,1857
0131-002,2018,10,11,12,841,914,1755,1922
0131-002,2018,10,11,13,710,776,1486,1755
0131-002,2018,10,11,14,795,866,1661,1486
0131-002,2018,10,11,15,866,1031,1897,1661
0131-002,2018,10,11,16,886,1019,1905,1897
0131-002,2018,10,11,17,975,1005,1980,1905
0131-002,2018,10,11,18,1113,1163,2276,1980
0131-002,2018,10,11,19,1009,1047,2056,2276
0131-002,2018,10,11,20,662,785,1447,2056
0131-002,2018,10,11,21,474,630,1104,1447
0131-002,2018,10,11,22,400,457,857,1104
0131-002,2018,10,11,23,261,288,549,857
0131-002,2018,10,11,24,172,199,371,549
0131-002,2018,10,12,1,126,114,240,371
0131-002,2018,10,12,2,86,83,169,240
0131-002,2018,10,12,3,79,83,162,169
0131-002,2018,10,12,4,81,88,169,162
0131-002,2018,10,12,5,125,122,247,169
0131-002,2018,10,12,6,333,238,571,247
0131-002,2018,10,12,7,718,501,1219,571
0131-002,2018,10,12,8,1454,896,2350,1219
0131-002,2018,10,12,9,1284,1101,2385,2350
0131-002,2018,10,12,10,873,917,1790,2385
0131-002,2018,10,12,11,891,1054,1945,1790
0131-002,2018,10,12,12,824,967,1791,1945
0131-002,2018,10,12,13,784,820,1604,1791
0131-002,2018,10,12,14,810,1007,1817,1604
0131-002,2018,10,12,15,944,1076,2020,1817
0131-002,2018,10,12,16,965,1079,2044,2020
0131-002,2018,10,12,17,886,1051,1937,2044
0131-002,2018,10,12,18,1194,1484,2678,1937
0131-002,2018,10,12,19,1212,1424,2636,2678
0131-002,2018,10,12,20,846,840,1686,2636
0131-002,2018,10,12,21,571,644,1215,1686
0131-002,2018,10,12,22,443,428,871,1215
0131-002,2018,10,12,23,306,311,617,871
0131-002,2018,10,12,24,212,222,434,617
0131-002,2018,10,13,1,136,167,303,434
0131-002,2018,10,13,2,109,113,222,303
0131-002,2018,10,13,3,80,95,175,222
0131-002,2018,10,13,4,100,126,226,175
0131-002,2018,10,13,5,149,153,302,226
0131-002,2018,10,13,6,293,220,513,302
0131-002,2018,10,13,7,513,396,909,513
0131-002,2018,10,13,8,808,629,1437,909
0131-002,2018,10,13,9,786,834,1620,1437
0131-002,2018,10,13,10,918,814,1732,1620
0131-002,2018,10,13,11,902,794,1696,1732
0131-002,2018,10,13,12,805,774,1579,1696
0131-002,2018,10,13,13,827,720,1547,1579
0131-002,2018,10,13,14,765,793,1558,1547
0131-002,2018,10,13,15,826,774,1600,1558
0131-002,2018,10,13,16,823,784,1607,1600
0131-002,2018,10,13,17,833,871,1704,1607
0131-002,2018,10,13,18,900,1030,1930,1704
0131-002,2018,10,13,19,744,799,1543,1930
0131-002,2018,10,13,20,627,574,1201,1543
0131-002,2018,10,13,21,422,436,858,1201
0131-002,2018,10,13,22,322,351,673,858
0131-002,2018,10,13,23,269,288,557,673
0131-002,2018,10,13,24,203,173,376,557
0131-002,2018,10,14,1,136,154,290,376
0131-002,2018,10,14,2,103,110,213,290
0131-002,2018,10,14,3,75,62,137,213
0131-002,2018,10,14,4,77,74,151,137
0131-002,2018,10,14,5,89,95,184,151
0131-002,2018,10,14,6,155,117,272,184
0131-002,2018,10,14,7,285,230,515,272
0131-002,2018,10,14,8,336,356,692,515
