ID,Year,M,D,H,1,2
0130-001,2011,07,20,14,954,1012
0130-001,2011,07,20,15,917,938
0130-001,2011,07,20,16,1074,1002
0130-001,2011,07,20,17,655,679
0130-001,2011,07,20,18,873,1132
0130-001,2011,07,20,19,1192,1603
0130-001,2011,07,20,20,1130,1406
0130-001,2011,07,20,21,965,1091
0130-001,2011,07,20,22,683,602
0130-001,2011,07,20,23,590,488
0130-001,2011,07,20,24,396,313
0130-001,2011,07,21,01,321,318
0130-001,2011,07,21,02,262,221
0130-001,2011,07,21,03,203,205
0130-001,2011,07,21,04,158,194
0130-001,2011,07,21,05,129,194
0130-001,2011,07,21,06,324,385
0130-001,2011,07,21,07,975,698
0130-001,2011,07,21,08,1430,1025
0130-001,2011,07,21,09,1192,1081
0130-001,2011,07,21,10,1835,1810
0130-001,2011,07,21,11,1464,1484
0130-001,2011,07,21,12,709,679
0130-001,2011,07,21,13,652,687
0130-001,2011,07,21,14,754,780
0130-001,2011,07,21,15,930,956
0130-001,2011,07,21,16,930,912
0130-001,2011,07,21,17,643,698
0130-001,2011,07,21,18,582,628
0130-001,2011,07,21,19,1165,1133
0130-001,2011,07,21,20,1297,1640
0130-001,2011,07,21,21,1074,1386
0130-001,2011,07,21,22,1205,1318
0130-001,2011,07,21,23,948,917
0130-001,2011,07,21,24,683,523
0130-001,2011,07,22,01,411,328
0130-001,2011,07,22,02,286,234
0130-001,2011,07,22,03,178,160
0130-001,2011,07,22,04,163,166
0130-001,2011,07,22,05,179,256
0130-001,2011,07,22,06,344,362
0130-001,2011,07,22,07,1161,861
0130-001,2011,07,22,08,1517,1046
0130-001,2011,07,22,09,1657,1583
0130-001,2011,07,22,10,1227,1314
0130-001,2011,07,22,11,1333,1290
0130-001,2011,07,22,12,1445,1468
0130-001,2011,07,22,13,1246,1401
0130-001,2011,07,22,14,1535,1610
0130-001,2011,07,22,15,1592,1672
0130-001,2011,07,22,16,1457,1558
0130-001,2011,07,22,17,1395,1433
0130-001,2011,07,22,18,1714,2101
0130-001,2011,07,22,19,1440,1770
0130-001,2011,07,22,20,1001,1317
0130-001,2011,07,22,21,975,1225
0130-001,2011,07,22,22,923,877
0130-001,2011,07,22,23,753,542
0130-001,2011,07,22,24,549,399
0130-001,2011,07,23,01,450,349
0130-001,2011,07,23,02,360,292
0130-001,2011,07,23,03,256,252
0130-001,2011,07,23,04,217,206
0130-001,2011,07,23,05,208,239
0130-001,2011,07,23,06,354,372
0130-001,2011,07,23,07,928,819
0130-001,2011,07,23,08,1559,1212
0130-001,2011,07,23,09,1353,1230
0130-001,2011,07,23,10,1639,1720
0130-001,2011,07,23,11,1476,1673
0130-001,2011,07,23,12,1563,1950
0130-001,2011,07,23,13,1475,2121
0130-001,2011,07,23,14,1711,2021
0130-001,2011,07,23,15,1538,1675
0130-001,2011,07,23,16,1601,1780
0130-001,2011,07,23,17,1647,1556
0130-001,2011,07,23,18,1834,1729
0130-001,2011,07,23,19,1756,1908
0130-001,2011,07,23,20,1309,1174
0130-001,2011,07,23,21,1105,974
0130-001,2011,07,23,22,826,680
0130-001,2011,07,23,23,834,613
0130-001,2011,07,23,24,575,464
0130-001,2011,07,24,01,416,351
0130-001,2011,07,24,02,280,256
0130-001,2011,07,24,03,209,178
0130-001,2011,07,24,04,199,136
0130-001,2011,07,24,05,198,223
0130-001,2011,07,24,06,229,270
0130-001,2011,07,24,07,429,331
0130-001,2011,07,24,08,539,482
0130-001,2011,07,24,09,620,738
0130-001,2011,07,24,10,771,840
0130-001,2011,07,24,11,933,1166
0130-001,2011,07,24,12,957,1186
0130-001,2011,07,24,13,1102,1314
0130-001,2011,07,24,14,1345,1428
0130-001,2011,07,24,15,1586,1698
0130-001,2011,07,24,16,1825,1648
0130-001,2011,07,24,17,1347,1138
0130-001,2011,07,24,18,1496,1455
0130-001,2011,07,24,19,1404,1263
0130-001,2011,07,24,20,1141,962
0130-001,2011,07,24,21,1067,846
0130-001,2011,07,24,22,1085,751
0130-001,2011,07,24,23,659,495
0130-001,2011,07,24,24,488,321
0130-001,2011,07,25,01,271,193
0130-001,2011,07,25,02,184,147
0130-001,2011,07,25,03,124,107
0130-001,2011,07,25,04,142,114
0130-001,2011,07,25,05,137,190
0130-001,2011,07,25,06,362,410
0130-001,2011,07,25,07,1249,852
0130-001,2011,07,25,08,1931,1294
0130-001,2011,07,25,09,1544,1422
0130-001,2011,07,25,10,1448,1494
0130-001,2011,07,25,11,1340,1302
0130-001,2011,07,25,12,1343,1338
0130-001,2011,07,25,13,1338,1421
0130-001,2011,07,25,14,1509,1427
0130-001,2011,07,25,15,1481,1417
0130-001,2011,07,25,16,1607,1571
0130-001,2011,07,25,17,1332,1412
0130-001,2011,07,25,18,1475,1804
0130-001,2011,07,25,19,1811,2354
0130-001,2011,07,25,20,1407,1747
0130-001,2011,07,25,21,1276,1713
0130-001,2011,07,25,22,1115,1161
0130-001,2011,07,25,23,891,736
0130-001,2011,07,25,24,552,399
0130-001,2011,07,26,01,362,307
0130-001,2011,07,26,02,270,234
0130-001,2011,07,26,03,184,163
0130-001,2011,07,26,04,149,147
0130-001,2011,07,26,05,167,224
0130-001,2011,07,26,06,381,428
0130-001,2011,07,26,07,1063,691
0130-001,2011,07,26,08,1439,1007
0130-001,2011,07,26,09,892,823
0130-001,2011,07,26,10,1074,1085
0130-001,2011,07,26,11,841,790
0130-001,2011,07,26,12,1159,1135
0130-001,2011,07,26,13,885,876
0130-001,2011,07,26,14,1091,1117
0130-001,2011,07,26,15,1234,1239
0130-001,2011,07,26,16,1156,1163
0130-001,2011,07,26,17,1419,1523
0130-001,2011,07,26,18,1133,1442
0130-001,2011,07,26,19,1592,2286
0130-001,2011,07,26,20,1139,1478
0130-001,2011,07,26,21,1159,1383
0130-001,2011,07,26,22,1133,1151
0130-001,2011,07,26,23,702,578
0130-001,2011,07,26,24,428,334
0130-001,2011,07,27,01,416,342
0130-001,2011,07,27,02,239,190
0130-001,2011,07,27,03,149,139
0130-001,2011,07,27,04,100,93
0130-001,2011,07,27,05,152,224
0130-001,2011,07,27,06,229,289
0130-001,2011,07,27,07,906,677
0130-001,2011,07,27,08,1628,1222
0130-001,2011,07,27,09,1381,1291
0130-001,2011,07,27,10,1151,1114
0130-001,2011,07,27,11,1081,1045
0130-001,2011,07,27,12,1266,1245
0130-001,2011,07,27,13,1073,1148
0130-001,2011,07,27,14,1302,1381
0130-001,2011,07,27,15,1132,1156
0130-001,2011,07,27,16,674,628
0130-001,2011,07,27,17,1179,1224
0130-001,2011,07,27,18,1230,1594
0130-001,2011,07,27,19,1330,1763
0130-001,2011,07,27,20,969,1205
0130-001,2011,07,27,21,910,1030
0130-001,2011,07,27,22,989,870
0130-001,2011,07,27,23,829,687
0130-001,2011,07,27,24,431,340
0130-001,2011,07,28,01,324,321
0130-001,2011,07,28,02,209,176
0130-001,2011,07,28,03,151,152
0130-001,2011,07,28,04,152,187
0130-001,2011,07,28,05,127,193
0130-001,2011,07,28,06,280,333
0130-001,2011,07,28,07,905,647
0130-001,2011,07,28,08,1639,1174
0130-001,2011,07,28,09,1622,1469
0130-001,2011,07,28,10,1376,1358
0130-001,2011,07,28,11,1514,1534
0130-001,2011,07,28,12,1413,1355
0130-001,2011,07,28,13,957,1008
0130-001,2011,07,28,14,1030,1066
0130-001,2011,07,28,15,1746,1809
0130-001,2011,07,28,16,1742,1717
0130-001,2011,07,28,17,1368,1484
0130-001,2011,07,28,18,884,953
0130-001,2011,07,28,19,1493,1454
0130-001,2011,07,28,20,1454,1813
0130-001,2011,07,28,21,1251,1614
0130-001,2011,07,28,22,1139,1246
0130-001,2011,07,28,23,953,921
0130-001,2011,07,28,24,632,485
0130-001,2011,07,29,01,390,312
0130-001,2011,07,29,02,268,220
0130-001,2011,07,29,03,203,181
0130-001,2011,07,29,04,154,155
0130-001,2011,07,29,05,172,244
0130-001,2011,07,29,06,298,313
0130-001,2011,07,29,07,856,634
0130-001,2011,07,29,08,1735,1212
0130-001,2011,07,29,09,1640,1567
0130-001,2011,07,29,10,1597,1711
0130-001,2011,07,29,11,1601,1547
0130-001,2011,07,29,12,1609,1636
0130-001,2011,07,29,13,1358,1526
0130-001,2011,07,29,14,1579,1658
0130-001,2011,07,29,15,1740,1826
0130-001,2011,07,29,16,1737,1859
0130-001,2011,07,29,17,1678,1723
0130-001,2011,07,29,18,1658,2004
0130-001,2011,07,29,19,1592,1957
0130-001,2011,07,29,20,1370,1803
0130-001,2011,07,29,21,1371,1722
0130-001,2011,07,29,22,1293,1228
0130-001,2011,07,29,23,977,705
0130-001,2011,07,29,24,683,497
0130-001,2011,07,30,01,526,406
0130-001,2011,07,30,02,264,213
0130-001,2011,07,30,03,234,231
0130-001,2011,07,30,04,216,205
0130-001,2011,07,30,05,223,256
0130-001,2011,07,30,06,319,336
0130-001,2011,07,30,07,807,712
0130-001,2011,07,30,08,1296,1007
0130-001,2011,07,30,09,1430,1300
0130-001,2011,07,30,10,1460,1534
0130-001,2011,07,30,11,1491,1691
0130-001,2011,07,30,12,1401,1747
0130-001,2011,07,30,13,1381,1987
0130-001,2011,07,30,14,1293,1527
0130-001,2011,07,30,15,1501,1633
0130-001,2011,07,30,16,1570,1773
0130-001,2011,07,30,17,1215,1150
0130-001,2011,07,30,18,1487,1386
0130-001,2011,07,30,19,1504,1633
0130-001,2011,07,30,20,1043,936
0130-001,2011,07,30,21,1084,954
0130-001,2011,07,30,22,1100,906
0130-001,2011,07,30,23,813,598
0130-001,2011,07,30,24,539,434
0130-001,2011,07,31,01,396,334
0130-001,2011,07,31,02,280,256
0130-001,2011,07,31,03,194,167
0130-001,2011,07,31,04,190,129
0130-001,2011,07,31,05,161,181
0130-001,2011,07,31,06,235,279
0130-001,2011,07,31,07,552,425
0130-001,2011,07,31,08,674,603
0130-001,2011,07,31,09,947,1127
0130-001,2011,07,31,10,951,1037
0130-001,2011,07,31,11,1125,1407
0130-001,2011,07,31,12,877,1087
0130-001,2011,07,31,13,1020,1215
0130-001,2011,07,31,14,1135,1205
0130-001,2011,07,31,15,1202,1309
0130-001,2011,07,31,16,1636,1460
0130-001,2011,07,31,17,1782,1517
0130-001,2011,07,31,18,1792,1727
0130-001,2011,07,31,19,1720,1549
0130-001,2011,07,31,20,1353,1139
0130-001,2011,07,31,21,1269,1007
0130-001,2011,07,31,22,1010,698
0130-001,2011,07,31,23,683,513
0130-001,2011,07,31,24,515,339
0130-001,2011,08,01,01,282,262
0130-001,2011,08,01,02,185,166
0130-001,2011,08,01,03,166,170
0130-001,2011,08,01,04,137,121
0130-001,2011,08,01,05,133,209
0130-001,2011,08,01,06,252,286
0130-001,2011,08,01,07,923,567
0130-001,2011,08,01,08,1618,1161
0130-001,2011,08,01,09,1511,1499
0130-001,2011,08,01,10,1455,1427
0130-001,2011,08,01,11,1493,1404
0130-001,2011,08,01,12,1493,1511
0130-001,2011,08,01,13,1433,1421
0130-001,2011,08,01,14,1486,1472
0130-001,2011,08,01,15,1632,1573
0130-001,2011,08,01,16,1658,1760
0130-001,2011,08,01,17,1784,1919
0130-001,2011,08,01,18,1666,2071
0130-001,2011,08,01,19,1794,2262
0130-001,2011,08,01,20,1384,1708
0130-001,2011,08,01,21,1060,1502
0130-001,2011,08,01,22,1048,1105
0130-001,2011,08,01,23,814,712
0130-001,2011,08,01,24,519,508
0130-001,2011,08,02,01,349,253
0130-001,2011,08,02,02,223,191
0130-001,2011,08,02,03,199,198
0130-001,2011,08,02,04,100,89
0130-001,2011,08,02,05,161,247
0130-001,2011,08,02,06,285,336
0130-001,2011,08,02,07,892,587
0130-001,2011,08,02,08,1194,885
0130-001,2011,08,02,09,667,680
0130-001,2011,08,02,10,733,742
0130-001,2011,08,02,11,819,738
0130-001,2011,08,02,12,695,691
0130-001,2011,08,02,13,843,834
0130-001,2011,08,02,14,909,959
0130-001,2011,08,02,15,859,864
0130-001,2011,08,02,16,1172,1248
0130-001,2011,08,02,17,1632,1700
0130-001,2011,08,02,18,869,1106
0130-001,2011,08,02,19,628,753
0130-001,2011,08,02,20,692,953
0130-001,2011,08,02,21,1213,1535
0130-001,2011,08,02,22,1210,1266
0130-001,2011,08,02,23,811,694
0130-001,2011,08,02,24,500,434
0130-001,2011,08,03,01,396,352
0130-001,2011,08,03,02,260,211
0130-001,2011,08,03,03,178,169
0130-001,2011,08,03,04,145,142
0130-001,2011,08,03,05,172,267
0130-001,2011,08,03,06,324,372
0130-001,2011,08,03,07,877,596
0130-001,2011,08,03,08,1696,1202
0130-001,2011,08,03,09,1570,1530
0130-001,2011,08,03,10,1478,1780
0130-001,2011,08,03,11,1520,1282
0130-001,2011,08,03,12,1476,1519
0130-001,2011,08,03,13,1314,1355
0130-001,2011,08,03,14,1392,1455
0130-001,2011,08,03,15,1282,1308
0130-001,2011,08,03,16,1276,1308
0130-001,2011,08,03,17,528,551
0130-001,2011,08,03,18,372,497
0130-001,2011,08,03,19,775,1038
0130-001,2011,08,03,20,1363,1666
0130-001,2011,08,03,21,1340,1550
0130-001,2011,08,03,22,906,856
0130-001,2011,08,03,23,816,775
0130-001,2011,08,03,24,556,497
0130-001,2011,08,04,01,367,301
0130-001,2011,08,04,02,220,172
0130-001,2011,08,04,03,185,149
0130-001,2011,08,04,04,169,161
0130-001,2011,08,04,05,172,280
0130-001,2011,08,04,06,319,380
0130-001,2011,08,04,07,1001,662
0130-001,2011,08,04,08,1722,1242
0130-001,2011,08,04,09,1647,1632
0130-001,2011,08,04,10,1404,1440
0130-001,2011,08,04,11,1559,1505
0130-001,2011,08,04,12,1415,1460
0130-001,2011,08,04,13,1308,1291
0130-001,2011,08,04,14,798,748
0130-001,2011,08,04,15,1070,1087
0130-001,2011,08,04,16,1494,1577
0130-001,2011,08,04,17,1333,1431
0130-001,2011,08,04,18,1734,2071
0130-001,2011,08,04,19,1618,2145
0130-001,2011,08,04,20,1341,1576
0130-001,2011,08,04,21,1166,1481
0130-001,2011,08,04,22,1052,1082
0130-001,2011,08,04,23,849,792
0130-001,2011,08,04,24,570,492
0130-001,2011,08,05,01,410,366
0130-001,2011,08,05,02,288,221
0130-001,2011,08,05,03,179,181
0130-001,2011,08,05,04,147,163
0130-001,2011,08,05,05,178,241
0130-001,2011,08,05,06,339,417
0130-001,2011,08,05,07,1037,656
0130-001,2011,08,05,08,1963,1397
0130-001,2011,08,05,09,1699,1651
0130-001,2011,08,05,10,1622,1501
0130-001,2011,08,05,11,1589,1681
0130-001,2011,08,05,12,1502,1537
0130-001,2011,08,05,13,942,1016
0130-001,2011,08,05,14,769,759
0130-001,2011,08,05,15,915,884
0130-001,2011,08,05,16,655,706
0130-001,2011,08,05,17,738,777
0130-001,2011,08,05,18,975,1153
0130-001,2011,08,05,19,956,1154
0130-001,2011,08,05,20,1112,1553
0130-001,2011,08,05,21,811,989
0130-001,2011,08,05,22,1028,1025
0130-001,2011,08,05,23,508,423
0130-001,2011,08,05,24,634,492
0130-001,2011,08,06,01,462,384
0130-001,2011,08,06,02,271,253
0130-001,2011,08,06,03,198,166
0130-001,2011,08,06,04,178,172
0130-001,2011,08,06,05,154,185
0130-001,2011,08,06,06,260,289
0130-001,2011,08,06,07,432,333
0130-001,2011,08,06,08,1060,838
0130-001,2011,08,06,09,1093,1096
0130-001,2011,08,06,10,1022,1120
0130-001,2011,08,06,11,957,1130
0130-001,2011,08,06,12,1194,1304
0130-001,2011,08,06,13,1330,1780
0130-001,2011,08,06,14,1314,1621
0130-001,2011,08,06,15,1243,1508
0130-001,2011,08,06,16,945,1027
0130-001,2011,08,06,17,814,833
0130-001,2011,08,06,18,705,760
0130-001,2011,08,06,19,759,762
0130-001,2011,08,06,20,807,838
0130-001,2011,08,06,21,844,805
0130-001,2011,08,06,22,608,482
0130-001,2011,08,06,23,421,336
0130-001,2011,08,06,24,312,232
0130-001,2011,08,07,01,253,211
0130-001,2011,08,07,02,205,188
0130-001,2011,08,07,03,134,104
0130-001,2011,08,07,04,104,88
0130-001,2011,08,07,05,113,127
0130-001,2011,08,07,06,235,274
0130-001,2011,08,07,07,288,268
0130-001,2011,08,07,08,370,372
0130-001,2011,08,07,09,490,637
0130-001,2011,08,07,10,431,488
0130-001,2011,08,07,11,894,1070
0130-001,2011,08,07,12,895,1068
0130-001,2011,08,07,13,984,920
0130-001,2011,08,07,14,724,610
0130-001,2011,08,07,15,756,592
0130-001,2011,08,07,16,1145,948
0130-001,2011,08,07,17,841,674
0130-001,2011,08,07,18,933,715
0130-001,2011,08,07,19,983,596
0130-001,2011,08,07,20,984,772
0130-001,2011,08,07,21,1164,942
0130-001,2011,08,07,22,1037,700
0130-001,2011,08,07,23,549,402
0130-001,2011,08,07,24,360,270
0130-001,2011,08,08,01,274,211
0130-001,2011,08,08,02,191,149
0130-001,2011,08,08,03,129,142
0130-001,2011,08,08,04,124,118
0130-001,2011,08,08,05,137,187
0130-001,2011,08,08,06,295,306
0130-001,2011,08,08,07,1070,679
0130-001,2011,08,08,08,1818,1260
0130-001,2011,08,08,09,1717,1683
0130-001,2011,08,08,10,1655,1709
0130-001,2011,08,08,11,1501,1415
0130-001,2011,08,08,12,1553,1511
0130-001,2011,08,08,13,1293,1299
0130-001,2011,08,08,14,1494,1484
0130-001,2011,08,08,15,1720,1762
0130-001,2011,08,08,16,1585,1637
0130-001,2011,08,08,17,1499,1556
0130-001,2011,08,08,18,1529,1880
0130-001,2011,08,08,19,1687,2135
0130-001,2011,08,08,20,1176,1505
0130-001,2011,08,08,21,1139,1446
0130-001,2011,08,08,22,968,1093
0130-001,2011,08,08,23,780,721
0130-001,2011,08,08,24,510,462
0130-001,2011,08,09,01,357,313
0130-001,2011,08,09,02,244,199
0130-001,2011,08,09,03,187,172
0130-001,2011,08,09,04,166,152
0130-001,2011,08,09,05,136,196
0130-001,2011,08,09,06,355,413
0130-001,2011,08,09,07,1100,796
0130-001,2011,08,09,08,1936,1413
0130-001,2011,08,09,09,1561,1479
0130-001,2011,08,09,10,1595,1530
0130-001,2011,08,09,11,1493,1427
0130-001,2011,08,09,12,1437,1377
0130-001,2011,08,09,13,1224,1240
0130-001,2011,08,09,14,1304,1278
0130-001,2011,08,09,15,1278,1366
0130-001,2011,08,09,16,1735,1762
0130-001,2011,08,09,17,1522,1643
0130-001,2011,08,09,18,1425,1731
0130-001,2011,08,09,19,1681,2121
0130-001,2011,08,09,20,1143,1407
0130-001,2011,08,09,21,1120,1391
0130-001,2011,08,09,22,1106,1166
0130-001,2011,08,09,23,683,582
0130-001,2011,08,09,24,610,477
0130-001,2011,08,10,01,396,322
0130-001,2011,08,10,02,268,257
0130-001,2011,08,10,03,194,191
0130-001,2011,08,10,04,149,155
0130-001,2011,08,10,05,190,306
0130-001,2011,08,10,06,351,352
0130-001,2011,08,10,07,1030,731
0130-001,2011,08,10,08,1705,1237
0130-001,2011,08,10,09,1642,1573
0130-001,2011,08,10,10,1297,1377
0130-001,2011,08,10,11,1415,1425
0130-001,2011,08,10,12,1363,1305
0130-001,2011,08,10,13,1258,1347
0130-001,2011,08,10,14,1417,1384
0130-001,2011,08,10,15,1519,1567
0130-001,2011,08,10,16,1205,1227
0130-001,2011,08,10,17,1699,1851
0130-001,2011,08,10,18,1698,2244
0130-001,2011,08,10,19,1717,2387
0130-001,2011,08,10,20,1384,1645
0130-001,2011,08,10,21,1222,1330
0130-001,2011,08,10,22,1115,1097
0130-001,2011,08,10,23,902,759
0130-001,2011,08,10,24,562,483
0130-001,2011,08,11,01,367,315
0130-001,2011,08,11,02,283,241
0130-001,2011,08,11,03,217,196
0130-001,2011,08,11,04,170,184
0130-001,2011,08,11,05,203,331
0130-001,2011,08,11,06,363,461
0130-001,2011,08,11,07,1179,867
0130-001,2011,08,11,08,1743,1363
0130-001,2011,08,11,09,1589,1412
0130-001,2011,08,11,10,1720,1774
0130-001,2011,08,11,11,1672,1573
0130-001,2011,08,11,12,1483,1552
0130-001,2011,08,11,13,969,1013
0130-001,2011,08,11,14,1371,1421
0130-001,2011,08,11,15,945,974
0130-001,2011,08,11,16,990,953
0130-001,2011,08,11,17,1481,1552
0130-001,2011,08,11,18,1070,1410
0130-001,2011,08,11,19,1237,1576
0130-001,2011,08,11,20,1388,1773
0130-001,2011,08,11,21,1091,1323
0130-001,2011,08,11,22,1204,1282
0130-001,2011,08,11,23,903,748
0130-001,2011,08,11,24,628,513
0130-001,2011,08,12,01,411,334
0130-001,2011,08,12,02,274,221
0130-001,2011,08,12,03,188,167
0130-001,2011,08,12,04,145,134
0130-001,2011,08,12,05,166,259
0130-001,2011,08,12,06,380,417
0130-001,2011,08,12,07,1025,718
0130-001,2011,08,12,08,1795,1323
0130-001,2011,08,12,09,1639,1537
0130-001,2011,08,12,10,1764,1741
0130-001,2011,08,12,11,1612,1589
0130-001,2011,08,12,12,1647,1701
0130-001,2011,08,12,13,1350,1421
0130-001,2011,08,12,14,1583,1686
0130-001,2011,08,12,15,1749,1723
0130-001,2011,08,12,16,1112,1123
0130-001,2011,08,12,17,881,968
0130-001,2011,08,12,18,569,682
0130-001,2011,08,12,19,1215,1433
0130-001,2011,08,12,20,1117,1511
0130-001,2011,08,12,21,1008,1230
0130-001,2011,08,12,22,1264,1317
0130-001,2011,08,12,23,869,674
0130-001,2011,08,12,24,665,539
0130-001,2011,08,13,01,450,316
0130-001,2011,08,13,02,307,234
0130-001,2011,08,13,03,256,190
0130-001,2011,08,13,04,194,169
0130-001,2011,08,13,05,188,208
0130-001,2011,08,13,06,259,292
0130-001,2011,08,13,07,643,544
0130-001,2011,08,13,08,1040,876
0130-001,2011,08,13,09,876,1297
0130-001,2011,08,13,10,1215,1458
0130-001,2011,08,13,11,1494,1642
0130-001,2011,08,13,12,1381,1615
0130-001,2011,08,13,13,1195,1820
0130-001,2011,08,13,14,1183,1766
0130-001,2011,08,13,15,1419,1674
0130-001,2011,08,13,16,1023,1528
0130-001,2011,08,13,17,1557,1698
0130-001,2011,08,13,18,1511,1804
0130-001,2011,08,13,19,1422,1484
0130-001,2011,08,13,20,1184,1282
0130-001,2011,08,13,21,1067,1647
0130-001,2011,08,13,22,1074,1483
0130-001,2011,08,13,23,769,647
0130-001,2011,08,13,24,531,384
0130-001,2011,08,14,01,370,282
0130-001,2011,08,14,02,288,173
0130-001,2011,08,14,03,221,147
0130-001,2011,08,14,04,181,86
0130-001,2011,08,14,05,133,107
0130-001,2011,08,14,06,202,152
0130-001,2011,08,14,07,467,330
0130-001,2011,08,14,08,554,458
0130-001,2011,08,14,09,652,700
0130-001,2011,08,14,10,846,903
0130-001,2011,08,14,11,945,1094
0130-001,2011,08,14,12,956,1154
0130-001,2011,08,14,13,888,1255
0130-001,2011,08,14,14,1115,1197
0130-001,2011,08,14,15,1312,1184
0130-001,2011,08,14,16,1492,1163
0130-001,2011,08,14,17,1535,1245
0130-001,2011,08,14,18,1528,1153
0130-001,2011,08,14,19,1671,1096
0130-001,2011,08,14,20,1304,1013
0130-001,2011,08,14,21,999,796
0130-001,2011,08,14,22,851,628
0130-001,2011,08,14,23,530,403
0130-001,2011,08,14,24,238,306
0130-001,2011,08,15,01,227,249
0130-001,2011,08,15,02,202,152
0130-001,2011,08,15,03,125,106
0130-001,2011,08,15,04,81,86
0130-001,2011,08,15,05,81,121
0130-001,2011,08,15,06,140,202
0130-001,2011,08,15,07,413,388
0130-001,2011,08,15,08,742,560
0130-001,2011,08,15,09,446,710
0130-001,2011,08,15,10,772,819
0130-001,2011,08,15,11,733,906
0130-001,2011,08,15,12,771,959
0130-001,2011,08,15,13,736,997
0130-001,2011,08,15,14,887,1020
0130-001,2011,08,15,15,355,968
0130-001,2011,08,15,16,744,1020
0130-001,2011,08,15,17,1021,1016
0130-001,2011,08,15,18,846,1189
0130-001,2011,08,15,19,706,1139
0130-001,2011,08,15,20,665,979
0130-001,2011,08,15,21,449,859
0130-001,2011,08,15,22,605,703
0130-001,2011,08,15,23,453,450
0130-001,2011,08,15,24,231,283
0130-001,2011,08,16,01,155,184
0130-001,2011,08,16,02,147,107
0130-001,2011,08,16,03,67,83
0130-001,2011,08,16,04,45,93
0130-001,2011,08,16,05,50,131
0130-001,2011,08,16,06,178,267
0130-001,2011,08,16,07,990,610
0130-001,2011,08,16,08,1515,1085
0130-001,2011,08,16,09,1346,1266
0130-001,2011,08,16,10,1322,1302
0130-001,2011,08,16,11,1344,1273
0130-001,2011,08,16,12,1282,1242
0130-001,2011,08,16,13,1161,1161
0130-001,2011,08,16,14,1193,1198
0130-001,2011,08,16,15,1262,1302
0130-001,2011,08,16,16,1260,1273
0130-001,2011,08,16,17,1223,1317
0130-001,2011,08,16,18,1158,1442
0130-001,2011,08,16,19,1217,1627
0130-001,2011,08,16,20,1073,1359
0130-001,2011,08,16,21,1000,1216
0130-001,2011,08,16,22,1013,1052
0130-001,2011,08,16,23,820,599
0130-001,2011,08,16,24,584,414
0130-001,2011,08,17,01,351,285
0130-001,2011,08,17,02,247,235
0130-001,2011,08,17,03,125,124
0130-001,2011,08,17,04,107,113
0130-001,2011,08,17,05,129,209
0130-001,2011,08,17,06,223,224
0130-001,2011,08,17,07,910,646
0130-001,2011,08,17,08,1821,1337
0130-001,2011,08,17,09,1691,1621
0130-001,2011,08,17,10,1565,1662
0130-001,2011,08,17,11,1499,1509
0130-001,2011,08,17,12,1460,1397
0130-001,2011,08,17,13,1403,1501
