Date,Weekday,Time,Traffic
2014-11-10,2 ,6,905
2014-11-10,2 ,7,1685
2014-11-10,2 ,8,1968
2014-11-10,2 ,9,1728
2014-11-10,2 ,10,1795
2014-11-10,2 ,11,1776
2014-11-10,2 ,12,1671
2014-11-10,2 ,13,1964
2014-11-10,2 ,14,2239
2014-11-10,2 ,15,2323
2014-11-10,2 ,16,2345
2014-11-10,2 ,17,2255
2014-11-10,2 ,18,1918
2014-11-10,2 ,19,2086
2014-11-10,2 ,20,1557
2014-11-10,2 ,21,1360
2014-11-10,2 ,22,865
2014-11-10,2 ,23,479
2014-11-11,3 ,0,350
2014-11-11,3 ,1,267
2014-11-11,3 ,2,204
2014-11-11,3 ,3,206
2014-11-11,3 ,4,238
2014-11-11,3 ,5,429
2014-11-11,3 ,6,895
2014-11-11,3 ,7,1590
2014-11-11,3 ,8,1908
2014-11-11,3 ,9,1839
2014-11-11,3 ,10,1808
2014-11-11,3 ,11,1769
2014-11-11,3 ,12,1814
2014-11-11,3 ,13,1971
2014-11-11,3 ,14,2225
2014-11-11,3 ,15,2292
2014-11-11,3 ,16,2313
2014-11-11,3 ,17,2002
2014-11-11,3 ,18,1910
2014-11-11,3 ,19,2126
2014-11-11,3 ,20,1649
2014-11-11,3 ,21,1444
2014-11-11,3 ,22,889
2014-11-11,3 ,23,534
2014-11-12,4 ,0,348
2014-11-12,4 ,1,253
2014-11-12,4 ,2,244
2014-11-12,4 ,3,215
2014-11-12,4 ,4,209
2014-11-12,4 ,5,408
2014-11-12,4 ,6,792
2014-11-12,4 ,7,1575
2014-11-12,4 ,8,1938
2014-11-12,4 ,9,1800
2014-11-12,4 ,10,1784
2014-11-12,4 ,11,1736
2014-11-12,4 ,12,1803
2014-11-12,4 ,13,2074
2014-11-12,4 ,14,2235
2014-11-12,4 ,15,2287
2014-11-12,4 ,16,2386
2014-11-12,4 ,17,2324
2014-11-12,4 ,18,2001
2014-11-12,4 ,19,2117
2014-11-12,4 ,20,1572
2014-11-12,4 ,21,1260
2014-11-12,4 ,22,851
2014-11-12,4 ,23,495
2014-11-13,5 ,0,314
2014-11-13,5 ,1,249
2014-11-13,5 ,2,217
2014-11-13,5 ,3,191
2014-11-13,5 ,4,231
2014-11-13,5 ,5,445
2014-11-13,5 ,6,838
2014-11-13,5 ,7,1551
2014-11-13,5 ,8,1855
2014-11-13,5 ,9,1804
2014-11-13,5 ,10,1796
2014-11-13,5 ,11,1779
2014-11-13,5 ,12,1651
2014-11-13,5 ,13,1974
2014-11-13,5 ,14,2157
2014-11-13,5 ,15,2329
2014-11-13,5 ,16,2195
2014-11-13,5 ,17,2251
2014-11-13,5 ,18,1911
2014-11-13,5 ,19,2109
2014-11-13,5 ,20,1617
2014-11-13,5 ,21,1349
2014-11-13,5 ,22,835
2014-11-13,5 ,23,477
2014-11-14,6 ,0,373
2014-11-14,6 ,1,274
2014-11-14,6 ,2,220
2014-11-14,6 ,3,208
2014-11-14,6 ,4,235
2014-11-14,6 ,5,415
2014-11-14,6 ,6,814
2014-11-14,6 ,7,1547
2014-11-14,6 ,8,1923
2014-11-14,6 ,9,1817
2014-11-14,6 ,10,1809
2014-11-14,6 ,11,1783
2014-11-14,6 ,12,1781
2014-11-14,6 ,13,1994
2014-11-14,6 ,14,2178
2014-11-14,6 ,15,2335
2014-11-14,6 ,16,2406
2014-11-14,6 ,17,2148
2014-11-14,6 ,18,1885
2014-11-14,6 ,19,2197
2014-11-14,6 ,20,2052
2014-11-14,6 ,21,1626
2014-11-14,6 ,22,1049
2014-11-14,6 ,23,663
2014-11-15,7 ,0,394
2014-11-15,7 ,1,299
2014-11-15,7 ,2,248
2014-11-15,7 ,3,232
2014-11-15,7 ,4,263
2014-11-15,7 ,5,434
2014-11-15,7 ,6,654
2014-11-15,7 ,7,1100
2014-11-15,7 ,8,1452
2014-11-15,7 ,9,1704
2014-11-15,7 ,10,1758
2014-11-15,7 ,11,1737
2014-11-15,7 ,12,1779
2014-11-15,7 ,13,1998
2014-11-15,7 ,14,2163
2014-11-15,7 ,15,2371
2014-11-15,7 ,16,2434
2014-11-15,7 ,17,2392
2014-11-15,7 ,18,2321
2014-11-15,7 ,19,2361
2014-11-15,7 ,20,2000
2014-11-15,7 ,21,1347
2014-11-15,7 ,22,915
2014-11-15,7 ,23,517
2014-11-16,1 ,0,323
2014-11-16,1 ,1,243
2014-11-16,1 ,2,204
2014-11-16,1 ,3,174
2014-11-16,1 ,4,152
2014-11-16,1 ,5,251
2014-11-16,1 ,6,368
2014-11-16,1 ,7,565
2014-11-16,1 ,8,849
2014-11-16,1 ,9,1231
2014-11-16,1 ,10,1371
2014-11-16,1 ,11,1624
2014-11-16,1 ,12,1858
2014-11-16,1 ,13,2075
2014-11-16,1 ,14,2369
2014-11-16,1 ,15,2499
2014-11-16,1 ,16,2453
2014-11-16,1 ,17,2326
2014-11-16,1 ,18,2331
2014-11-16,1 ,19,2386
2014-11-16,1 ,20,2266
2014-11-16,1 ,21,2146
2014-11-16,1 ,22,1119
2014-11-16,1 ,23,535
2014-11-17,2 ,0,262
2014-11-17,2 ,1,208
2014-11-17,2 ,2,150
2014-11-17,2 ,3,133
2014-11-17,2 ,4,188
2014-11-17,2 ,5,437
2014-11-17,2 ,6,858
2014-11-17,2 ,7,1613
2014-11-17,2 ,8,1983
2014-11-17,2 ,9,1731
2014-11-17,2 ,10,1813
2014-11-17,2 ,11,1784
2014-11-17,2 ,12,1732
2014-11-17,2 ,13,1840
2014-11-17,2 ,14,2228
2014-11-17,2 ,15,2194
2014-11-17,2 ,16,2315
2014-11-17,2 ,17,2271
2014-11-17,2 ,18,2013
2014-11-17,2 ,19,1922
2014-11-17,2 ,20,1521
2014-11-17,2 ,21,1389
2014-11-17,2 ,22,856
2014-11-17,2 ,23,455
2014-11-18,3 ,0,372
2014-11-18,3 ,1,274
2014-11-18,3 ,2,223
2014-11-18,3 ,3,185
2014-11-18,3 ,4,218
2014-11-18,3 ,5,468
2014-11-18,3 ,6,855
2014-11-18,3 ,7,1591
2014-11-18,3 ,8,1891
2014-11-18,3 ,9,1766
2014-11-18,3 ,10,1851
2014-11-18,3 ,11,1716
2014-11-18,3 ,12,1751
2014-11-18,3 ,13,2046
2014-11-18,3 ,14,2188
2014-11-18,3 ,15,2275
2014-11-18,3 ,16,2149
2014-11-18,3 ,17,2283
2014-11-18,3 ,18,1971
2014-11-18,3 ,19,2078
2014-11-18,3 ,20,1556
2014-11-18,3 ,21,1336
2014-11-18,3 ,22,848
2014-11-18,3 ,23,511
2014-11-19,4 ,0,346
2014-11-19,4 ,1,266
2014-11-19,4 ,2,237
2014-11-19,4 ,3,204
2014-11-19,4 ,4,208
2014-11-19,4 ,5,468
2014-11-19,4 ,6,853
2014-11-19,4 ,7,1566
2014-11-19,4 ,8,1952
2014-11-19,4 ,9,1782
2014-11-19,4 ,10,1829
2014-11-19,4 ,11,1757
2014-11-19,4 ,12,1699
2014-11-19,4 ,13,1956
2014-11-19,4 ,14,2219
2014-11-19,4 ,15,2288
2014-11-19,4 ,16,2274
2014-11-19,4 ,17,2214
2014-11-19,4 ,18,1911
2014-11-19,4 ,19,2068
2014-11-19,4 ,20,1541
2014-11-19,4 ,21,1384
2014-11-19,4 ,22,874
2014-11-19,4 ,23,543
2014-11-20,5 ,0,327
2014-11-20,5 ,1,315
2014-11-20,5 ,2,232
2014-11-20,5 ,3,207
2014-11-20,5 ,4,226
2014-11-20,5 ,5,456
2014-11-20,5 ,6,883
2014-11-20,5 ,7,1648
2014-11-20,5 ,8,1933
2014-11-20,5 ,9,1714
2014-11-20,5 ,10,1450
2014-11-20,5 ,11,1717
2014-11-20,5 ,12,1659
2014-11-20,5 ,13,1907
2014-11-20,5 ,14,2219
2014-11-20,5 ,15,2268
2014-11-20,5 ,16,2357
2014-11-20,5 ,17,2221
2014-11-20,5 ,18,1899
2014-11-20,5 ,19,2071
2014-11-20,5 ,20,1622
2014-11-20,5 ,21,1388
2014-11-20,5 ,22,875
2014-11-20,5 ,23,545
2014-11-21,6 ,0,368
2014-11-21,6 ,1,305
2014-11-21,6 ,2,223
2014-11-21,6 ,3,223
2014-11-21,6 ,4,248
2014-11-21,6 ,5,463
2014-11-21,6 ,6,865
2014-11-21,6 ,7,1558
2014-11-21,6 ,8,1938
2014-11-21,6 ,9,1817
2014-11-21,6 ,10,1912
2014-11-21,6 ,11,1838
2014-11-21,6 ,12,1895
2014-11-21,6 ,13,1992
2014-11-21,6 ,14,2232
2014-11-21,6 ,15,2363
2014-11-21,6 ,16,2381
2014-11-21,6 ,17,2082
2014-11-21,6 ,18,1999
2014-11-21,6 ,19,2173
2014-11-21,6 ,20,1920
2014-11-21,6 ,21,1674
2014-11-21,6 ,22,1041
2014-11-21,6 ,23,653
2014-11-22,7 ,0,418
2014-11-22,7 ,1,331
2014-11-22,7 ,2,272
2014-11-22,7 ,3,221
2014-11-22,7 ,4,257
2014-11-22,7 ,5,407
2014-11-22,7 ,6,630
2014-11-22,7 ,7,986
2014-11-22,7 ,8,1314
2014-11-22,7 ,9,1726
2014-11-22,7 ,10,1787
2014-11-22,7 ,11,1757
2014-11-22,7 ,12,1847
2014-11-22,7 ,13,1898
2014-11-22,7 ,14,2026
2014-11-22,7 ,15,2353
2014-11-22,7 ,16,2314
2014-11-22,7 ,17,2354
2014-11-22,7 ,18,2281
2014-11-22,7 ,19,1848
2014-11-22,7 ,20,1575
2014-11-22,7 ,21,1262
2014-11-22,7 ,22,805
2014-11-22,7 ,23,564
2014-11-23,1 ,0,381
2014-11-23,1 ,1,239
2014-11-23,1 ,2,194
2014-11-23,1 ,3,134
2014-11-23,1 ,4,154
2014-11-23,1 ,5,207
2014-11-23,1 ,6,359
2014-11-23,1 ,7,505
2014-11-23,1 ,8,816
2014-11-23,1 ,9,1193
2014-11-23,1 ,10,1448
2014-11-23,1 ,11,1603
2014-11-23,1 ,12,1863
2014-11-23,1 ,13,2094
2014-11-23,1 ,14,2339
2014-11-23,1 ,15,2497
2014-11-23,1 ,16,2434
2014-11-23,1 ,17,2336
2014-11-23,1 ,18,2430
2014-11-23,1 ,19,2375
2014-11-23,1 ,20,2205
2014-11-23,1 ,21,1762
2014-11-23,1 ,22,1135
2014-11-23,1 ,23,617
2014-11-24,2 ,0,323
2014-11-24,2 ,1,229
2014-11-24,2 ,2,151
2014-11-24,2 ,3,143
2014-11-24,2 ,4,188
2014-11-24,2 ,5,430
2014-11-24,2 ,6,863
2014-11-24,2 ,7,1602
2014-11-24,2 ,8,1890
2014-11-24,2 ,9,1771
2014-11-24,2 ,10,1754
2014-11-24,2 ,11,1736
2014-11-24,2 ,12,1785
2014-11-24,2 ,13,1785
2014-11-24,2 ,14,1981
2014-11-24,2 ,15,2150
2014-11-24,2 ,16,2328
2014-11-24,2 ,17,2288
2014-11-24,2 ,18,1883
2014-11-24,2 ,19,1915
2014-11-24,2 ,20,1473
2014-11-24,2 ,21,1304
2014-11-24,2 ,22,841
2014-11-24,2 ,23,471
2014-11-25,3 ,0,390
2014-11-25,3 ,1,293
2014-11-25,3 ,2,216
2014-11-25,3 ,3,217
2014-11-25,3 ,4,212
2014-11-25,3 ,5,420
2014-11-25,3 ,6,831
2014-11-25,3 ,7,1535
2014-11-25,3 ,8,1971
2014-11-25,3 ,9,1808
2014-11-25,3 ,10,1807
2014-11-25,3 ,11,1774
2014-11-25,3 ,12,1657
2014-11-25,3 ,13,1963
2014-11-25,3 ,14,2189
2014-11-25,3 ,15,2261
2014-11-25,3 ,16,2271
2014-11-25,3 ,17,2215
2014-11-25,3 ,18,1854
2014-11-25,3 ,19,2069
2014-11-25,3 ,20,1553
2014-11-25,3 ,21,1414
2014-11-25,3 ,22,926
2014-11-25,3 ,23,534
2014-11-26,4 ,0,406
2014-11-26,4 ,1,293
2014-11-26,4 ,2,242
2014-11-26,4 ,3,197
2014-11-26,4 ,4,212
2014-11-26,4 ,5,442
2014-11-26,4 ,6,830
2014-11-26,4 ,7,1541
2014-11-26,4 ,8,1901
2014-11-26,4 ,9,1880
2014-11-26,4 ,10,1767
2014-11-26,4 ,11,1867
2014-11-26,4 ,12,1690
2014-11-26,4 ,13,1995
2014-11-26,4 ,14,2226
2014-11-26,4 ,15,2027
2014-11-26,4 ,16,1826
2014-11-26,4 ,17,2351
2014-11-26,4 ,18,1903
2014-11-26,4 ,19,2048
2014-11-26,4 ,20,1514
2014-11-26,4 ,21,1385
2014-11-26,4 ,22,881
2014-11-26,4 ,23,561
2014-11-27,5 ,0,379
2014-11-27,5 ,1,278
2014-11-27,5 ,2,229
2014-11-27,5 ,3,199
2014-11-27,5 ,4,226
2014-11-27,5 ,5,458
2014-11-27,5 ,6,833
2014-11-27,5 ,7,1528
2014-11-27,5 ,8,1909
2014-11-27,5 ,9,1814
2014-11-27,5 ,10,1722
2014-11-27,5 ,11,1697
2014-11-27,5 ,12,1780
2014-11-27,5 ,13,2020
2014-11-27,5 ,14,2154
2014-11-27,5 ,15,2301
2014-11-27,5 ,16,2334
2014-11-27,5 ,17,2172
2014-11-27,5 ,18,1942
2014-11-27,5 ,19,2112
2014-11-27,5 ,20,1616
2014-11-27,5 ,21,1397
2014-11-27,5 ,22,934
2014-11-27,5 ,23,598
2014-11-28,6 ,0,436
2014-11-28,6 ,1,292
2014-11-28,6 ,2,219
2014-11-28,6 ,3,209
2014-11-28,6 ,4,222
2014-11-28,6 ,5,439
2014-11-28,6 ,6,761
2014-11-28,6 ,7,1518
2014-11-28,6 ,8,1957
2014-11-28,6 ,9,1770
2014-11-28,6 ,10,1782
2014-11-28,6 ,11,1772
2014-11-28,6 ,12,1819
2014-11-28,6 ,13,1971
2014-11-28,6 ,14,1986
2014-11-28,6 ,15,2010
2014-11-28,6 ,16,2131
2014-11-28,6 ,17,2049
2014-11-28,6 ,18,1613
2014-11-28,6 ,19,1948
2014-11-28,6 ,20,1610
2014-11-28,6 ,21,1450
2014-11-28,6 ,22,1045
2014-11-28,6 ,23,627
2014-11-29,7 ,0,409
2014-11-29,7 ,1,331
2014-11-29,7 ,2,273
2014-11-29,7 ,3,244
2014-11-29,7 ,4,221
2014-11-29,7 ,5,391
2014-11-29,7 ,6,662
2014-11-29,7 ,7,979
2014-11-29,7 ,8,1360
2014-11-29,7 ,9,1717
2014-11-29,7 ,10,1737
2014-11-29,7 ,11,1907
2014-11-29,7 ,12,1942
2014-11-29,7 ,13,2074
2014-11-29,7 ,14,2232
2014-11-29,7 ,15,2283
2014-11-29,7 ,16,2265
2014-11-29,7 ,17,2392
2014-11-29,7 ,18,2344
2014-11-29,7 ,19,2116
2014-11-29,7 ,20,1702
2014-11-29,7 ,21,1322
2014-11-29,7 ,22,936
2014-11-29,7 ,23,532
2014-11-30,1 ,0,396
2014-11-30,1 ,1,275
2014-11-30,1 ,2,225
2014-11-30,1 ,3,176
2014-11-30,1 ,4,185
2014-11-30,1 ,5,215
2014-11-30,1 ,6,359
2014-11-30,1 ,7,552
2014-11-30,1 ,8,748
2014-11-30,1 ,9,1224
2014-11-30,1 ,10,1508
2014-11-30,1 ,11,1532
2014-11-30,1 ,12,1783
2014-11-30,1 ,13,1990
2014-11-30,1 ,14,2132
2014-11-30,1 ,15,2316
2014-11-30,1 ,16,2284
2014-11-30,1 ,17,2118
2014-11-30,1 ,18,2047
2014-11-30,1 ,19,1700
2014-11-30,1 ,20,1449
2014-11-30,1 ,21,1193
2014-11-30,1 ,22,827
2014-11-30,1 ,23,543
2014-12-01,2 ,0,325
2014-12-01,2 ,1,225
2014-12-01,2 ,2,162
2014-12-01,2 ,3,160
2014-12-01,2 ,4,210
2014-12-01,2 ,5,413
2014-12-01,2 ,6,807
2014-12-01,2 ,7,1655
2014-12-01,2 ,8,1878
2014-12-01,2 ,9,1701
2014-12-01,2 ,10,1656
2014-12-01,2 ,11,1754
2014-12-01,2 ,12,1716
2014-12-01,2 ,13,1866
2014-12-01,2 ,14,2045
2014-12-01,2 ,15,2071
2014-12-01,2 ,16,2170
2014-12-01,2 ,17,2293
2014-12-01,2 ,18,1955
2014-12-01,2 ,19,1881
2014-12-01,2 ,20,1314
2014-12-01,2 ,21,1181
2014-12-01,2 ,22,742
2014-12-01,2 ,23,431
2014-12-02,3 ,0,356
2014-12-02,3 ,1,209
2014-12-02,3 ,2,215
2014-12-02,3 ,3,172
2014-12-02,3 ,4,184
2014-12-02,3 ,5,372
2014-12-02,3 ,6,767
2014-12-02,3 ,7,1460
2014-12-02,3 ,8,1824
2014-12-02,3 ,9,1674
2014-12-02,3 ,10,1709
2014-12-02,3 ,11,1703
2014-12-02,3 ,12,1688
2014-12-02,3 ,13,1890
2014-12-02,3 ,14,2118
2014-12-02,3 ,15,2117
2014-12-02,3 ,16,2210
2014-12-02,3 ,17,2287
2014-12-02,3 ,18,1811
2014-12-02,3 ,19,1878
2014-12-02,3 ,20,1414
2014-12-02,3 ,21,1233
2014-12-02,3 ,22,868
2014-12-02,3 ,23,494
2014-12-03,4 ,0,361
2014-12-03,4 ,1,267
2014-12-03,4 ,2,197
2014-12-03,4 ,3,174
2014-12-03,4 ,4,143
2014-12-03,4 ,5,329
2014-12-03,4 ,6,608
2014-12-03,4 ,7,1314
2014-12-03,4 ,8,1648
2014-12-03,4 ,9,1478
2014-12-03,4 ,10,1601
2014-12-03,4 ,11,1558
2014-12-03,4 ,12,1587
2014-12-03,4 ,13,1753
2014-12-03,4 ,14,2087
2014-12-03,4 ,15,2039
2014-12-03,4 ,16,2107
2014-12-03,4 ,17,2289
2014-12-03,4 ,18,1925
2014-12-03,4 ,19,1751
2014-12-03,4 ,20,1405
2014-12-03,4 ,21,1145
2014-12-03,4 ,22,788
2014-12-03,4 ,23,448
2014-12-04,5 ,0,358
2014-12-04,5 ,1,281
2014-12-04,5 ,2,196
2014-12-04,5 ,3,182
2014-12-04,5 ,4,218
2014-12-04,5 ,5,364
2014-12-04,5 ,6,705
2014-12-04,5 ,7,1457
2014-12-04,5 ,8,1774
2014-12-04,5 ,9,1726
2014-12-04,5 ,10,1769
2014-12-04,5 ,11,1708
2014-12-04,5 ,12,1720
2014-12-04,5 ,13,1964
2014-12-04,5 ,14,2113
2014-12-04,5 ,15,2252
2014-12-04,5 ,16,2237
2014-12-04,5 ,17,2214
2014-12-04,5 ,18,1892
2014-12-04,5 ,19,1965
2014-12-04,5 ,20,1412
2014-12-04,5 ,21,1289
2014-12-04,5 ,22,837
2014-12-04,5 ,23,499
2014-12-05,6 ,0,377
2014-12-05,6 ,1,285
2014-12-05,6 ,2,222
2014-12-05,6 ,3,183
2014-12-05,6 ,4,217
2014-12-05,6 ,5,363
2014-12-05,6 ,6,729
2014-12-05,6 ,7,1442
2014-12-05,6 ,8,1813
2014-12-05,6 ,9,1625
2014-12-05,6 ,10,1733
2014-12-05,6 ,11,1752
2014-12-05,6 ,12,1742
2014-12-05,6 ,13,2010
2014-12-05,6 ,14,2214
2014-12-05,6 ,15,2186
2014-12-05,6 ,16,2311
2014-12-05,6 ,17,2112
2014-12-05,6 ,18,1986
2014-12-05,6 ,19,2112
2014-12-05,6 ,20,1673
2014-12-05,6 ,21,1357
2014-12-05,6 ,22,972
2014-12-05,6 ,23,599
2014-12-06,7 ,0,458
2014-12-06,7 ,1,340
2014-12-06,7 ,2,278
2014-12-06,7 ,3,241
2014-12-06,7 ,4,231
2014-12-06,7 ,5,342
2014-12-06,7 ,6,582
2014-12-06,7 ,7,882
2014-12-06,7 ,8,1248
2014-12-06,7 ,9,1688
2014-12-06,7 ,10,1688
2014-12-06,7 ,11,1954
2014-12-06,7 ,12,1972
2014-12-06,7 ,13,2101
2014-12-06,7 ,14,2065
2014-12-06,7 ,15,2380
2014-12-06,7 ,16,2314
2014-12-06,7 ,17,2283
2014-12-06,7 ,18,2284
2014-12-06,7 ,19,1731
2014-12-06,7 ,20,1333
2014-12-06,7 ,21,1143
2014-12-06,7 ,22,898
2014-12-06,7 ,23,657
2014-12-07,1 ,0,547
2014-12-07,1 ,1,491
2014-12-07,1 ,2,403
2014-12-07,1 ,3,373
2014-12-07,1 ,4,382
2014-12-07,1 ,5,308
2014-12-07,1 ,6,323
2014-12-07,1 ,7,477
2014-12-07,1 ,8,668
2014-12-07,1 ,9,1119
2014-12-07,1 ,10,1350
2014-12-07,1 ,11,1628
2014-12-07,1 ,12,1836
2014-12-07,1 ,13,2079
2014-12-07,1 ,14,2140
2014-12-07,1 ,15,2347
2014-12-07,1 ,16,2343
2014-12-07,1 ,17,2245
2014-12-07,1 ,18,2141
2014-12-07,1 ,19,1565
2014-12-07,1 ,20,1286
2014-12-07,1 ,21,1204
2014-12-07,1 ,22,855
2014-12-07,1 ,23,560
2014-12-08,2 ,0,368
2014-12-08,2 ,1,260
2014-12-08,2 ,2,200
2014-12-08,2 ,3,154
2014-12-08,2 ,4,198
2014-12-08,2 ,5,310
2014-12-08,2 ,6,686
2014-12-08,2 ,7,1371
2014-12-08,2 ,8,1646
2014-12-08,2 ,9,1516
2014-12-08,2 ,10,1577
2014-12-08,2 ,11,1725
2014-12-08,2 ,12,1560
2014-12-08,2 ,13,1898
2014-12-08,2 ,14,2046
2014-12-08,2 ,15,2127
2014-12-08,2 ,16,2125
2014-12-08,2 ,17,2264
2014-12-08,2 ,18,2048
2014-12-08,2 ,19,1813
2014-12-08,2 ,20,1380
2014-12-08,2 ,21,1248
2014-12-08,2 ,22,838
2014-12-08,2 ,23,603
2014-12-09,3 ,0,438
2014-12-09,3 ,1,323
2014-12-09,3 ,2,245
2014-12-09,3 ,3,223
2014-12-09,3 ,4,226
2014-12-09,3 ,5,384
2014-12-09,3 ,6,782
2014-12-09,3 ,7,1540
2014-12-09,3 ,8,1821
2014-12-09,3 ,9,1722
2014-12-09,3 ,10,1765
2014-12-09,3 ,11,1744
2014-12-09,3 ,12,1721
2014-12-09,3 ,13,1676
2014-12-09,3 ,14,2084
2014-12-09,3 ,15,2290
2014-12-09,3 ,16,1911
2014-12-09,3 ,17,1950
2014-12-09,3 ,18,1719
2014-12-09,3 ,19,1939
2014-12-09,3 ,20,1439
2014-12-09,3 ,21,1352
2014-12-09,3 ,22,863
2014-12-09,3 ,23,610
2014-12-10,4 ,0,488
2014-12-10,4 ,1,335
2014-12-10,4 ,2,253
2014-12-10,4 ,3,236
2014-12-10,4 ,4,285
2014-12-10,4 ,5,388
2014-12-10,4 ,6,736
2014-12-10,4 ,7,1493
2014-12-10,4 ,8,1946
2014-12-10,4 ,9,1678
2014-12-10,4 ,10,1796
2014-12-10,4 ,11,1837
2014-12-10,4 ,12,1723
2014-12-10,4 ,13,2014
2014-12-10,4 ,14,2196
2014-12-10,4 ,15,2191
2014-12-10,4 ,16,2181
2014-12-10,4 ,17,2248
2014-12-10,4 ,18,1870
2014-12-10,4 ,19,1962
2014-12-10,4 ,20,1375
2014-12-10,4 ,21,1179
2014-12-10,4 ,22,1000
2014-12-10,4 ,23,618
2014-12-11,5 ,0,488
2014-12-11,5 ,1,332
2014-12-11,5 ,2,252
2014-12-11,5 ,3,269
2014-12-11,5 ,4,238
2014-12-11,5 ,5,378
2014-12-11,5 ,6,742
2014-12-11,5 ,7,1396
2014-12-11,5 ,8,1777
2014-12-11,5 ,9,1719
2014-12-11,5 ,10,1749
2014-12-11,5 ,11,1815
2014-12-11,5 ,12,1665
2014-12-11,5 ,13,1885
2014-12-11,5 ,14,2152
2014-12-11,5 ,15,2146
2014-12-11,5 ,16,2183
2014-12-11,5 ,17,2038
2014-12-11,5 ,18,1965
2014-12-11,5 ,19,1874
2014-12-11,5 ,20,1267
2014-12-11,5 ,21,1082
2014-12-11,5 ,22,814
2014-12-11,5 ,23,579
2014-12-12,6 ,0,430
2014-12-12,6 ,1,323
2014-12-12,6 ,2,267
2014-12-12,6 ,3,257
2014-12-12,6 ,4,253
2014-12-12,6 ,5,451
2014-12-12,6 ,6,739
2014-12-12,6 ,7,1444
2014-12-12,6 ,8,1736
2014-12-12,6 ,9,1768
2014-12-12,6 ,10,1791
2014-12-12,6 ,11,1750
2014-12-12,6 ,12,1790
2014-12-12,6 ,13,1914
2014-12-12,6 ,14,2014
2014-12-12,6 ,15,2201
2014-12-12,6 ,16,2181
2014-12-12,6 ,17,1651
2014-12-12,6 ,18,1679
2014-12-12,6 ,19,1956
2014-12-12,6 ,20,1537
2014-12-12,6 ,21,1228
2014-12-12,6 ,22,932
2014-12-12,6 ,23,660
2014-12-13,7 ,0,496
2014-12-13,7 ,1,443
2014-12-13,7 ,2,367
2014-12-13,7 ,3,328
2014-12-13,7 ,4,350
2014-12-13,7 ,5,376
2014-12-13,7 ,6,520
2014-12-13,7 ,7,833
2014-12-13,7 ,8,1202
2014-12-13,7 ,9,1618
2014-12-13,7 ,10,1776
2014-12-13,7 ,11,2045
2014-12-13,7 ,12,2028
2014-12-13,7 ,13,2013
2014-12-13,7 ,14,1995
2014-12-13,7 ,15,2305
2014-12-13,7 ,16,2235
2014-12-13,7 ,17,2445
2014-12-13,7 ,18,2355
2014-12-13,7 ,19,1656
2014-12-13,7 ,20,1207
2014-12-13,7 ,21,1116
2014-12-13,7 ,22,852
2014-12-13,7 ,23,623
2014-12-14,1 ,0,496
2014-12-14,1 ,1,387
2014-12-14,1 ,2,356
2014-12-14,1 ,3,321
2014-12-14,1 ,4,304
2014-12-14,1 ,5,281
2014-12-14,1 ,6,314
2014-12-14,1 ,7,496
2014-12-14,1 ,8,682
2014-12-14,1 ,9,1085
2014-12-14,1 ,10,1368
2014-12-14,1 ,11,1600
2014-12-14,1 ,12,1909
2014-12-14,1 ,13,1971
2014-12-14,1 ,14,2142
2014-12-14,1 ,15,2318
2014-12-14,1 ,16,2291
2014-12-14,1 ,17,2307
2014-12-14,1 ,18,1948
2014-12-14,1 ,19,1557
2014-12-14,1 ,20,1285
2014-12-14,1 ,21,1041
2014-12-14,1 ,22,686
2014-12-14,1 ,23,529
2014-12-15,2 ,0,330
2014-12-15,2 ,1,252
2014-12-15,2 ,2,224
2014-12-15,2 ,3,193
2014-12-15,2 ,4,229
2014-12-15,2 ,5,393
2014-12-15,2 ,6,798
2014-12-15,2 ,7,1438
2014-12-15,2 ,8,1748
2014-12-15,2 ,9,1670
2014-12-15,2 ,10,1771
2014-12-15,2 ,11,1820
2014-12-15,2 ,12,1711
2014-12-15,2 ,13,2005
2014-12-15,2 ,14,2031
2014-12-15,2 ,15,1999
2014-12-15,2 ,16,2034
2014-12-15,2 ,17,2044
2014-12-15,2 ,18,1864
2014-12-15,2 ,19,1625
2014-12-15,2 ,20,962
2014-12-15,2 ,21,804
2014-12-15,2 ,22,638
2014-12-15,2 ,23,402
2014-12-16,3 ,0,257
2014-12-16,3 ,1,233
2014-12-16,3 ,2,211
2014-12-16,3 ,3,166
2014-12-16,3 ,4,171
2014-12-16,3 ,5,298
2014-12-16,3 ,6,552
2014-12-16,3 ,7,1112
2014-12-16,3 ,8,1273
2014-12-16,3 ,9,1407
2014-12-16,3 ,10,1439
2014-12-16,3 ,11,1570
2014-12-16,3 ,12,1532
2014-12-16,3 ,13,1737
2014-12-16,3 ,14,1854
2014-12-16,3 ,15,2054
2014-12-16,3 ,16,2021
2014-12-16,3 ,17,2170
2014-12-16,3 ,18,1835
2014-12-16,3 ,19,1855
2014-12-16,3 ,20,1219
2014-12-16,3 ,21,1112
2014-12-16,3 ,22,887
2014-12-16,3 ,23,529
2014-12-17,4 ,0,405
2014-12-17,4 ,1,309
2014-12-17,4 ,2,227
2014-12-17,4 ,3,225
2014-12-17,4 ,4,225
2014-12-17,4 ,5,360
2014-12-17,4 ,6,617
2014-12-17,4 ,7,1338
2014-12-17,4 ,8,1769
2014-12-17,4 ,9,1576
2014-12-17,4 ,10,1686
2014-12-17,4 ,11,1739
2014-12-17,4 ,12,1590
